,Review_Date,Author,Rating,Review_Title,Review,Review_Url
209,10 November 2022,stamv,7," Finally, a serious/emotional phase 4 movie
",Very emotional movie. It has the seriousness that Thor Love and Thunder didn't have.,/review/rw8670186/?ref_=tt_urv
210,9 November 2022,4liReza,8," The best Marvel movie since Avengers: Endgame!
","Black Panther: Wakanda Forever is a great movie and a great sequel. As expected, this movie is emotional and the makers have done a fantastic job in making this movie. It is really difficult to make a sequel without the star of the original movie, and Ryan Coogler has managed to handle this challenge well.",/review/rw8670186/?ref_=tt_urv
211,12 November 2022,michaelxqh,7," Thus Ends Phase Four
","So much has been expected from Wakanda Forever, as the first peek into the notorious Namor alongside his Empire Atlantis (or Taloca according to modification), as the conclusion to Marvel's phase four, and as a final farewell to our forever Black Panther - Chadwick Boseman. How can any superhero movie possibly achieve all these while narrating a unique, emotive, and memorable story?",/review/rw8670186/?ref_=tt_urv
212,11 November 2022,RK00,1," I'm so disappointed
",I am honestly disappointed with what I just watched. The first black panther film moved the world but this sequel sucked.,/review/rw8670186/?ref_=tt_urv
213,26 November 2022,rubbersoul-26239,," Not a hero film but a war film
",It was the second day after released and it was the first time that I found a film as a festival.,/review/rw8670186/?ref_=tt_urv
214,21 December 2022,DarthValorem,6," Serves it's purpose...
","This movie is not an ordinary marvel movie, set to tell an ordinary story. The roots of the movie lies behind the tragic passing of Chadwick Boseman. This is a tribute and it serves it's purpose...",/review/rw8670186/?ref_=tt_urv
215,15 November 2022,andrewchristianjr,8," BEAUTIFUL AND EMOTIONAL!
","Black Panther: Wakanda Forever is able to create a beautiful and emotionally draining storyline and visualization. Aside from being a very fitting tribute to the late Chadwick Boseman, what makes this film great is how its core story represented Africans and Mayans, and how it was empowering women with its dominantly female cast. There are a few flaws here and there which is partly due to Boseman's sudden passing but as far as Phase 4 is concerned, we think that Black Panther: Wakanda Forever is a great closing film.",/review/rw8670186/?ref_=tt_urv
216,11 December 2022,cliftonofun,7," Definitely ambitious?
","The first Black Panther tried to do the impossible: use the most franchisey franchise ever to deliver not just a powerful and significant film, but a cultural moment. Somehow, it worked. The sequel tries to do something even harder. Actually, it tries to do a lot of things. Coogler attempts to pay tribute to the late great Chadwick Boseman, to make another story about giant ideas (faith, grief, colonialism), to make a superhero movie without the hero, to elevate a ton of new characters, and to advance the MCU along in the process. It is a lot. Maybe that is why it ended up 2 hours and 40 minutes long. The good news is I was genuinely both entertained and moved at points. The bad news is I also spent too much time either wishing we could move things along, rolling eyes at the over the top technology, or wondering if this was an Avatar crossover event. Basically, some things worked and some things didn't. It was better than the most recent MCU movies I think (and the highs are higher), which says something given everything it tried to do. It was also worse than any other Coogler movie to date, which makes me hope he can do something less franchisey next time around.",/review/rw8670186/?ref_=tt_urv
217,17 November 2022,cococola4444,9," So good
","I cried twice. They did this sequel AND Chadwick justice. My heart was full and satisfied when I left the theater. I loved the action scenes in it and had a few lines here and there that was funny and contributed to keeping myself and my teen engaged. Even though the film is long, it didn't feel like it when watching it. The time went by fast, which is a sign that a film is well done and was executed well. This film really got me excited for what they plan on doing in the future within the Marvel Universe. I plan on going back and seeing it again for a early showing with my husband since he hasn't seen it yet. It's my favorite movie released thus far this year.",/review/rw8670186/?ref_=tt_urv
218,12 November 2022,salramirezjr,7," Parts of it sing, others fail to impress
","Overall, a very fun watch. The impact on Wakanda revealing itself to the world has is powerful. Every single performer gives in to the darkness of the film's situation, and there is masterful direction throughout. Namor is incredible. As the story unfolds from his perspective, the time spent on Talokan itself isn't enough for to connect with, especially not when time is spent on other characters I had very little interest in (Ironheart I'm looking at you). As usual in an MCU film, the third act devolves into a CGI fest, with a smaller scale than one might hope when the most powerful nations on Earth are coming head to head.",/review/rw8670186/?ref_=tt_urv
219,11 November 2022,chitreshgupta,10," WOW, SPEECHLESS!! Please don't compare with part 1.
","Just wow & speechless, this movie has everything. Proper blend of emotions, empathy, loss & grieving. Performance of everyone is remarkably good. Story arc of Namor, Shuri & Riri Williams ks just perfect. They actually work on the character development. Proper tribute to Sir Chadwick Boseman. You can feel his presence though-out the movie. Action & vfx are also very good and its perfectly blends in. Ryan Coogler did the fantastic job. We can't compare with the part 1, that was about the legacy of T'Challa & part 2 is tribute to him. Hats off to Ryan to pull this off.",/review/rw8670186/?ref_=tt_urv
220,18 November 2022,blackmelo,6," should have called with film Fishman
","We all know Marvel has lots of money to spend and considering this is a 2 1/2 hour film I was expecting a good show but I was a little disappointed. At the time of writing this, this film has a higher rating than black adam which I just cannot understand. Black adam was funny and entertaining. This film has no humor whatsoever which is a shame. So it loses points for that. For the money that was clearly spent on this film I was disappointed. The first half of the film is introducing us to army 1. We already know wakanda which is army 2. Both talk in alien languages throughout most of the film and it is hard to follow the story as a result. I feel it would have made more sense if this was played out on a completely foreign alien planet which I just pretended it was most of the film. A lot of gibberish and there is a bit of action but nothing as entertaining as black adam provided. Why does army 2 invade army 1? I don't know. Maybe this was mentioned in the gibberish that I could not understand through half the film but whatever the reason, it was just a fake reason over a fake element called.vibranium. Nothing I could really relate to. I should really give this film a lower score but there was a lot of good flying spaceships... Anyway the enemies leader called Fishman was just a complete joke, and not in a funny way. It's a flying fish man like spider man who has pigeon wings to make him fly. Like what? Check it out and you will see what I mean. He has pigeon wings to make him fly. It's hilariously stupid. So I cannot relate to why this film has such a high rating at the time of writing this review. I have liked wakanda films so far but this one was just a let down. Wakanda has been portrayed as pretty much invincible, in charge of vibranium and the most advanced technology on this planet so what could marvel do to enhance their story? Not much to be honest but this just felt like an embarrassment. So yes they create a new invading army that feels the need to invade wakanda for what reason, I still don't know. Half way through the film once the fighting actually starts I thought, ok this must be the reason for the high rating but after a 5 minute fight that leads to nothing much there is then a lot of gibberish talking again, a big outrage, a bit more talking, a bit more talking, followed by more talking. What happens to fish man? Who knows - the talking is more important at this point and fish man loses his screen time. We are now approaching the end of the film and there is still more drama, over what? Not really sure. If you are a fan of tv soap drama's this might be right up your alley but if you like action films avoid this travesty. There is 5 minutes of action at about the 90 minute mark of the film that fizzles out into nothing but drama. The wakanda council convenes to plot a plan. The final battle takes place resulting in a big water sports spectable. Nothing you would expect from a 21st century marvel fim. Maybe one of those low budget horror films where a bunch of tourists get attacked by a giant shark. You know the type of film I mean. Anyway that pretty much concludes the film and my less than impressed review. Clearly others have enjoyed this more than me. The ending actually gets worse than I have revealed in my review but I will not give away marvels glorious final twist too much. Lets's just say for a fake battle the ending was the most pathetic ending I have seen in a film in the past decade along the lines of peace is more important than war. I mean I agree with that message but this was meant to be an action film, not a lame drama.",/review/rw8670186/?ref_=tt_urv
221,13 November 2022,spikeypoet,10," I REALLY wasn't sure Letitia could carry the mantel by herself...
","I REALLY wasn't sure Letitia could carry the mantel by herself... and she didn't exactly (do it by herself -- the cast lent overarching support and assisted greatly in what must've been EXTREMELY difficult) but wow!!... she just elevated, upgraded and bolstered her acting skills, in a MAJOR way! I'm speechless!!... Now, don't get me wrong, Chadwick Boseman is in a COMPLETELY different league, and would have made this film (possibly) the best MCU outing, but Letitia still did her thing, despite not having nearly enough experience to carry such a film as the lead.",/review/rw8670186/?ref_=tt_urv
222,12 November 2022,aalimkhan-65443,6," Rating only for the tribute to Chadwick!
","Movie is slow paced and disconnected. It was hard to connect with the characters and their emotions, there were times where i felt like forwarding the movie and get over with it. There was no need of streching this movie for this long, the same story they could have completed in 120 minutes or even less. I know some might fine my review that i am exaggerating, but trust me this movie is not what it think when you watch the trailer. The plot was weak, there was no anticipation at all. Anyway, the only reason I rated 6 to this movie is just because they tried to pay the tribute to Chadwick Boseman.",/review/rw8670186/?ref_=tt_urv
223,11 November 2022,bocsi-zsolt-469-235921,5," Disappointing
","I had high hopes on this movie, and some of my hopes they were managed to fulfill. The antagonist is quite cool and bold and they havent killed him in the end, so i am sure we will meet him again in the future as well as the people of mayan atlantis. Having a female black panther - since the original actor demised - felt natural to me. So this is not just a pointless gender swapping.",/review/rw8670186/?ref_=tt_urv
224,14 November 2022,trevortrombley-73757,7," Serviceable movie, but not Marvels best
","Wakanda forever is one of those movies which does everything well. But doesn't excel at anything in particular. The performances are good, the action is good, the vfx is good, but it's not Great.",/review/rw8670186/?ref_=tt_urv
225,13 November 2022,Benslie,9," There was somebody cutting onions that's why I was crying
","With the tragic passing of Chadwick Boseman, the story for this movie needed to find a way to pass on the torch and honour him and this story does all of that to a certain extent. The story for this movie is unlike any other Marvel movie we've seen so far. There's so much raw emotion in this movie that will make everybody say either I'm not crying, you're crying or someone's cutting onions in here. But for the most part that's only the first part of this movie. The story of this movie is split into three different parts and they try to connect them seamlessly but it doesn't always work. The only parts of this movie's story that connect seamlessly are the second and third parts. I will give the movie this they tried to connect the first part into the third part and it did work. But honestly, nothing could save the second part of this movie's story from not being the slowest part of this movie. This movie is 2 hours and 41 minutes long and honestly, it didn't need to be that long. There's a lot of filler in this movie that easily could've been removed and nothing would've been missed. But at the end of the day, this movie just didn't feel like an MCU movie. There weren't that many jokes being shoved down your throat constantly or some slapstick just because. This movie just felt like a movie honouring a man who was lost way too early. This all can be traced back to one man who's Ryan Coogler, the writer and director. Ryan Coogler understood that once Chadwick Boseman had passed this movie had to honour him and his impact and did that flawlessly. Those who saw this movie either having not seen a previous Marvel movie with Black Panther in it could still understand the impact Chadwick Boseman had on those around him. (Continued in Comments)",/review/rw8670186/?ref_=tt_urv
226,22 November 2022,hfreinoso,7," Honestly... Marvel/Disney should have recast T'Challa
","Black Panther Wakanda Forever was a movie I was hesitant to watch because, as many know, Chadwick Boseman has passed away from cancer, and it was hard to know that Kevin Feige was NOT going to recast the character and instead kill off T'Challa. And I have a massive problem with that because we have yet to explore the nature of T'Challa, and the story should have continued what Boseman started. And not kill the character just because the actor died. So Ryan Coogler had a tough job changing the new script and making a new story, and while I respect what he does and all the movies he writes and directs are exceptional; So I can expect to see, a movie with full 100% of heart that he cares. And of course, he does put his heart and soul. However, sadly, I am one of those people who wanted them to recast T'Challa than have him die in the universe. I wish they'd done this story as a show instead of a movie because there were so many elements that just didn't get enough time to be developed. Shuri simply has no agency for most of the film. We don't have time to see if she's mourning the loss of her brother, trying to deny the grief, struggling with the concept of having to someday lead her people or working through expectations put in place by her mother. We get little glimpses of these ideas, but not enough time to explore any of them. As a result, Shuri is just kinda ""there"" while the plot revolves around her, which sucks since she's the main character. I like how much more mature she is than in the first movie. She was better here and I did enjoy seeing her on a journey to find herself with her religious beliefs. Her questioning religion is a sight to see and needed more to explore. I did love Tenoch Huerta as Namor, he is brilliant as Namor, however, I still wish it was Atlantis and was their version of Atlantis that rivals Aquaman. Angela Bassett, I have nothing to say but she was the best part of this movie, and I did enjoy the performance she gave, but to me, she didn't need to die. I wanted her to continue the story of a struggle Queen. Riri Williams played by Dominique Thorne didn't work for me. I don't know what it is, but to me, I feel like we didn't need her, and she was nothing but a plot device for the movie and the story. And we don't even know why Wakanda wants to protect her if she is a random nobody, with just brains. Again, it's gotten so lazy to see someone with the gift of knowledge, but she is quite a one-dimensional character. Overall the movie is fine to me; I feel like if they kept the original story (Where T'Challa returns from the dead and he had to continue his journey as king and the story with him against Namor would have been miles better.) But again that's just me. 7/10. Still respect Ryan Coogler for what he did with this film.",/review/rw8670186/?ref_=tt_urv
227,11 November 2022,mavinizhon,10," Rip chad, they gave us everything we asked for
",I seriously don't know how anyone given this movie a 1. If I'm being honest the movie is actually rated 8.5/10.,/review/rw8670186/?ref_=tt_urv
228,10 November 2022,DanteMonteverde,7," One of the best projects in phase 4
",This film did was so well done considering the circumstances of production. The lead actor of the movie tragically died. So suddenly you have to write a whole new story around other characters. I think this film is really good. It's certainly a return to form for the mcu after most of the movies in phase 4 being horrible. Definitely the best one besides no way home.,/review/rw8670186/?ref_=tt_urv
229,12 November 2022,cardsrock,8," Solid enough to succeed
","Ryan Coogler was put in a difficult position with the passing of Chadwick Boseman, but he manages to craft a compelling, if overstuffed, sequel to the cultural phenomenon.",/review/rw8670186/?ref_=tt_urv
230,6 December 2022,Aoi_kdr,6," Great art and music, but need to polish the scenario
","Cross your arms, and let's say",/review/rw8670186/?ref_=tt_urv
231,24 November 2022,amwilburn-60131,9," Surprisingly heartfelt
","When they said they were making a sequel without T'Challa, I had my doubts. Yet somehow Coogler has delivered the most satisfying project of Phase 4.",/review/rw8670186/?ref_=tt_urv
232,15 November 2022,capitanotm,6," 6 is high for this what marvel is doing with movies lately, just WHY? It's disrespectful to fans!
","Depth of the Namor's story is missing, again as in many new movies with villains or even heroes, I have not read comics, but I am sure they could have given more depth to his story background and more originality.",/review/rw8670186/?ref_=tt_urv
233,13 November 2022,basementbrotherscollectibles,1," A depressing end to a disappointing Phase 4
","Wakanda Forever did not work for me for a few reasons...1) It was too long...2 hours and 41 minutes 2) It was depressing bc it felt more like a funeral for Chadwick Boseman than a superhero film. While I liked Chadwick as BP and will miss him, this film as a grief processor for the director, cast, and audience was a real downer 3) They should've recast T'Challa to continue the franchise. Again, BP is bigger than Chadwick. He and his family wanted the character to continue after him. 4) Shuri, Akoye, and especially RiRi couldn't carry the film for me. The Ironheart armor looked awful. 5) Namor's story and characterization was a huge letdown for comic fans. It was clumsy and done to get around rights issues with other studios, not to promote diversity like Disney claims. 6) Typical Phase 4 MCU problems...if you know what they are, then you know...",/review/rw8670186/?ref_=tt_urv
234,12 November 2022,Ketch_Rajath-10656,7," Amazing, Perfect tribute to T'Challa.
",Wakanda Forever is a perfect tribute to late actor Chadwick Boseman and also perfect sequel to Black Panther. Ryan Coogler did an amazing job despite the absence of the lead character T'Challa from the previous film. He also did great in showcasing Wakandan culture.,/review/rw8670186/?ref_=tt_urv
235,2 December 2022,nvfone,8," A drama in superhero wrapping
","I remember when Captain America 2 first came out and we where all astounded that a superhero movie could work when it's really a spy movie. Black Panther 2 is similar, except this time it's actually a drama.",/review/rw8670186/?ref_=tt_urv
236,14 November 2022,Mr_Wobbly,7," It's ok
",This was ok.,/review/rw8670186/?ref_=tt_urv
237,10 December 2022,chaneldavis-21250,10," Enjoyed it. They also mentioned Chadwick Boseman which was very touching
",Enjoyed. They also mentioned Chadwick Boseman which was very touching. Love the fact there is another group of people with a different culture. Loved the music also. Will be buying the download as I did with the first one. I enjoyed the different characters and stories. Looking forward to the next one but in the meantime I will this one and the first one.,/review/rw8670186/?ref_=tt_urv
238,11 November 2022,mjtothemax3,7," Starts strong burns out slowly
","Wakanda Forever had me from the get go. The pace was perfect, the tribute was elegant, the introduction of Namor and his people was great, the action was heart pounding.... And then the rest happened. The film needed a stronger lead to follow throughout the film but how can you if you don't recast T'Challa? The film ultimately suffered from that absence but when you lose your star player the rest of the team generally suffers somewhat. Angela Bassett was great, probably the most impactful I've seen her in some time. Love Okoye in this one... She had the best action scene in the whole film. Shuri, Nakia, Umbaku, and Namor had their moments to shine but just like great role players they are not perfect stars but solid nonetheless. The outfit choices and some poor CGI, a long with a slog of a middle portion of the film is what dragged this down out of the top 10 MCU films for me. Fyi younger kids will likely not enjoy this film due to the mature themes throughout and lack of entertaining scenes.",/review/rw8670186/?ref_=tt_urv
239,10 November 2022,haribatman-19892,8," A Rollercoaster
","Wakanda Forever is a complete rollercoaster. Starting with emotional scenes, and finishing the film with high packed action. Talking about the positives, the production design, music, and color grading is amazing. The visual effects take you deeper into the film and culture. The actors have done an amazing job and Ryan Coogler is the backbone of the film. Coming to the negatives, the duration could've been shorter, the climax was placed a bit early. A few scenes had noticeably mid CGI. The film failed to emotionally connect with the audience during the climax scenes. Rest assured, it's a lovely film and a must watch one. The comic fans and Namor fans would be completely satisfied.",/review/rw8670186/?ref_=tt_urv
240,21 November 2022,drz,6," Eye candy
","... that is passable as a movie, but feels more like a lost opportunity than a victory. The story is childish yet gory, the acting is mediocre, but action and visuals are pretty good. The thinly (if at all) veiled central theme appears to be the promotion of a race-based alliance against colonial powers, though its tribal and militaristic approach makes the message simply threatening rather than serving as a true counter-narrative to centuries-long wrongdoing. The movie lacks the originality, the uplifting message and the quality of acting of its prequel, and its end reduces the whole thing to being a bridge to a sequel. Yet it was entertaining and truly cringe-worthy moments are few and far in between.",/review/rw8670186/?ref_=tt_urv
241,15 November 2022,alexandermarchack,8," Solid entry into the MCU, especially as of late...
","A surprise to me, as I didn't specifically look forward to this movie as it did not have the late Chadwick Boseman in the leading role, but Marvel did a great job of being respectful to his passing, and honoring the legacy he had created with the character.",/review/rw8670186/?ref_=tt_urv
242,22 November 2022,dave_maguire,6," A nice tribute, but not much else.
","The passing of Chadwick Boseman was a terrible tragedy however this film addresses this and deals with it in a respectful manner. I've seen people complain that T'Challa ""Just died off screen of an illness"" however I don't see a issue with this, after all Captain Marvel died of Cancer in the comics years ago so, whilst it's not named as the illness, I don't think it was a problem to have a ""real world"" reason.",/review/rw8670186/?ref_=tt_urv
243,11 November 2022,mhorg2018,5," While most of the cast is fine, it's another Phase 4 lost cause.
","This is an unworthy sequel to the original. While most of the cast is fine-I'll get to Namor later, the story drags way too much. Shuri is the star of this one, and Riri is a welcome addition to the MCU, but the story... whoever decided to make Atlanteans and Namor descended from Mesoamericans, did a poor job. Namor's mother wasn't human. As for the fear of using Atlantis, why? So what if DC used it as well? Why hasn't Marvel comics stopped losing it? And the actor playing Namor wasn't that convincing. He should have hit the gym a little more, and lost that goatee. The only time Namor had a beard was in the excellent Maestro series. They needed to put more thought into the origins of he and his people. Also was anyone surprised that the wristband fibers would enable Shuri to become the new Black Panther? I wasn't since it was telegraphed a mile away. I'm glad that Nakia and Winston Duke's characters survived. I was disappointed that there was no mid-credits scene, but perhaps there wasn't a reason yet. All in all, like all of phase 4, this was disappointing. It needed far better pacing. I will say Julia-Louis Drefuss plays a great villainous role. Kine of like Elaine Benes on crack. So, if I never see this again-like all of phase 4, I won't care. Marvel for all the money it makes thanks to the drones who think everything they do is great, has hit a bump in the road. Maybe they'll start falling on their faces. Who knows?",/review/rw8670186/?ref_=tt_urv
244,13 November 2022,giridharsivakoti,6," Tribute Worked but not the movie!
","The movie addresses well what the characters are going through after T'challa's loss, and the acting is on point during those scenes.",/review/rw8670186/?ref_=tt_urv
245,13 November 2022,parksiet,9," Extremely emotional and powerful film about grief; best Marvel movie since Endgame
","""Black Panther: Wakanda Forever"" is a beautiful and poignant film about grief made by grieving people. I adored this film, not just for how well it honours and continues the legacy of the great Chadwick Boseman, but also how it truly felt like a natural progression from the first film. Ryan Coogler really had his work cut out for him with this film, and frankly was put in quite the impossible situation with the passing of Boseman. I am blown away at how skillfully he overcame these challenges and pivoted the story to a place that is obviously different from what we would all expect coming out of the first ""Black Panther"", and yet feels like a very natural and logical next step at the same time. Not only that, but this also feels like a return to form for the MCU after so long; this is the type of Marvel movie I fell in love with. Don't get me wrong, I have still liked (and in some cases, loved) most of Phase 4, but this film is easily the best Marvel has been since ""Endgame"". While my personal favourite of phase 4 still remains ""No Way Home"", this is a very close second to that. Films like ""Endgame"" and ""No Way Home"" were absolute triumphs, but Wakanda Forever is MCU's most beautiful, meaningful and soulful movie. It is on the level of the first ""Black Panther"" for me, and while it may not be as culturally significant, it only enhances my enjoyment and appreciation of that first film.",/review/rw8670186/?ref_=tt_urv
246,21 November 2022,MITB_7000,7," Looks fantastic, but disoriented story
","While making this movie, the staff went through lots of hurdles. As most of you know, Chadwick Boseman, who played Black Panther had died in 2020. This was a huge blow to Hollywood and the MCU given what a phenomenal actor he was and how much passion he had put into the character of Black Panther. One of the major reasons why the first Black Panther was successful and emotionally engaging was his performance and you could tell he really cherished this role. By the time this unfortunate tragedy happened, the writers had already made the script for Wakanda Forever. They now had the monumental task of rewriting the script, incorporating black panther's death into the story and finding a way to replace this larger than life character, all the while trying to keep up with their coworker's death.",/review/rw8670186/?ref_=tt_urv
247,13 November 2022,navjotss-75527,10," Blockbuster of Marvel
",Black Panther Wakanda Forever is one of the best movie of Marvel.,/review/rw8670186/?ref_=tt_urv
248,11 November 2022,DocteurDream,7," Ryan coogler needs every bit of praise for handling this film.
","Wakanda forever is mostly about mourning, moving on and the limbo that comes after a loss. It's is well written to tie it into the future events and the past marvel movies, it definitely lacks the big moments marvel films are known for and rightly so - because this movie is all about loss and coming to terms with it. It is melodrama with an attached superhero connotation. That doesn't mean it is not entertaining, but it is definitely gonna disappoint if you walk in expecting a typical marvel film.",/review/rw8670186/?ref_=tt_urv
249,15 November 2022,timeblank,9," Who is the next Black Panther?
","Chadwick Boseman's Black Panther was a huge loss to the world. This movie honored him and showed huge respect for his remembrance. What is next for the sequel to Black Panther? The movie focus on Shuri, Queen Ramonda, Okoye, and M'Baku. It focuses on their new path and introduce to a new bad guy, Namor, an underwater king with new technology and weapons. He wants to protect his resources and people from the surface dwellers. And threatens Wakanda on a brink of war. But my thoughts are who will be the next Black Panther? 2 hours and a half, we are introduced to the new Black Panther. It was great seeing the other side of the new side characters along with Namor's world underwater. But it's a bit annoying to wait for the new Black Panther to get screen time. We can mourn and we can be introduced but we are forgetting about the hero that Marvel made, Black Panther.",/review/rw8670186/?ref_=tt_urv
250,22 December 2022,tronnyg,7," (SPOILER FREE) No too bad. Better than I expected
","While I have never been a fan of implementing political things in movies. This movie does a somewhat decent job of implementing it into the story. While it was still quite noticeable, it was much better done than other films. Given how bad the rest of phase 4 marvel films where this surprised me and was fairly enjoyable.",/review/rw8670186/?ref_=tt_urv
251,16 November 2022,kosmasp,9," BPF (or Way of the (A)water)
","Like BFF - but different, so no pun intended I reckon? In case it is unclear: Black Panther Forever as in Best Friends Forever. You very likely have heard of the latter - I made up the former. And while it may feel like I am sort of answering the main question here ... I really am not. The title is even going that extra mile to avoid the question ... of the successor.",/review/rw8670186/?ref_=tt_urv
252,12 December 2022,sme3,6," Clever, Moving, but Too Long
","BLACK PANTHER: WAKANDA FOREVER opens impressively with scenes that are moving, creepy, and exciting. Each scene also demonstrates how smartly the filmmakers have addressed the sizeable challenge caused by the premature death of Chadwick Boseman, the actor who portrayed Black Panther. Unfortunately, as a superhero film absent its superhero, the forward momentum of the plot begins to stall and drift during a sometimes flabby middle section of the film. The many unwieldy narrative threads do come together into a satisfying and moving conclusion. As with its predecessor, the production values - especially the costume design - are outstanding.",/review/rw8670186/?ref_=tt_urv
253,19 November 2022,matthewjgould,1," Most boring Marvel movie yet
",Barely any action and the whole movie felt like a 3 hour Oscar memorial. At least an hour too long with only 3 real action sequences. New Black Panther is not inspiring or even likeable. Comes across as a whinny child. Kept checking my watch while waiting for anything to happen. Namur and his cohorts are not menacing at all. Their design makes them look like a teaser for the sequel to Avatar. New outfits for Okoye looks like a rip off of the Predator except in blue. Doesn't advance the MCU at all. Latest in a recent bunch of poor MCU movies. I long for the good first 10 years of the MCU. Bring back the original six.,/review/rw8670186/?ref_=tt_urv
254,22 November 2022,aaaaaron-frannnnnnnn,7," Part Meh, Part Great
","I will talk about the ""Meh"" points first. Namor, despite the actual actor being pretty compelling, his whole plot was rushed. Martin Freeman is such a cool actor but his character Agent Ross was not needed at all. Lastly, Iron Heart's introduction was 100% rushed. I like how they used her getting kidnapped as one of the main plot points, then when it no longer made sense, Namor is like ""oh yeah, she doesnt matter anymore"". As if they literally forgot they made her a part of the script.",/review/rw8670186/?ref_=tt_urv
255,19 November 2022,ryanpersaud-59415,8," Brings Some of the Magic Back.
","The Good: So, it's no secret that Marvel's Phase 4 has been...less than stellar and clearly not as beloved as previous phases of the MCU. The films have mostly been lackluster, the TV shows even worse, and there seems to be little creative direction of cohesiveness.",/review/rw8670186/?ref_=tt_urv
256,11 November 2022,DANTEfromDMC,6," Downhill of marvel
","The movie started with giving homage to Chadwick bosman after that everything was a downhill, actors did great but the story and movie pacing was not that good, namor had the same intention as all of the marvel villains, the movie was way too slow with too many unwanted dialogues and scenes, it was nothing new at all, some actions scenes were good and they were well choreographed, technically movie was good, there is one mid credit scene and i dont know how its going to impact the upcoming movies, overall its a ok watch for some people and some may even sleep while watching this, still there is no good marvel phase 4 movie.",/review/rw8670186/?ref_=tt_urv
257,13 November 2022,chriscarlisle25,9," The silence speaks volumes
","I must admit, I was so hesitant to go see this movie for so long, but I knew I had to go see it for Chadwick Boseman and, it surpassed all of my expectations honestly. This movie perfectly memorializes Chadwick Boseman and allows his memory to live on. It is a true testament to his character and his hard work and perseverance, and you can really see how much he affected the set, tone, and cast of this movie. It really is the silence that hits the emotions the most and just seeing his presence on the screen knowing that he isn't here physically anymore. This movie truly did him justice and I commend each and every person who worked on this movie as this is one of the few movies I have actually clapped for at the end. Speaking of the end, there is a nice little surprise for everyone! I hope that certain people understand the meaning of this movie and we'll see it as the true masterpiece it is, as it covers so many different bases and emotions. It is quite possibly the only superhero movie that truly humanizes the characters and shows The human experience of morning, grief, moving on, and overcoming suffering and a need for vengeance. It is awesome to see namor finally make his big screen appearance as well, the first mutant is finally here and I can't wait to see what his future is like in the MCU.",/review/rw8670186/?ref_=tt_urv
258,20 November 2022,RebelPanda,6," Fell asleep
","RIP Chadwick Boseman. If Wakanda Forever gets anything right it is being respectful to the late great actor. From the intro Marvel title sequence montage of his greatest moments, to the commemoration at the end. They treated his legacy with care and consideration, and especially no CGI resurrections (cough *Star Wars reboots*).",/review/rw8670186/?ref_=tt_urv
259,10 November 2022,vinifernandes,8," CELEBRATION!
","The movie ""Black Panther: Wakanda Forever"", is a celebration of our late and prime Black Panther, the irreplaceable Chadwick Boseman. But it is also, another celebration for the African community.",/review/rw8670186/?ref_=tt_urv
260,12 November 2022,steveinadelaide,7," Moderately entertaining
","BLACK PANTHER: WAKANDA FOREVER is less than the sum of its parts. Despite a strong cast and some impressive action sequences, the film feels disjointed and fails to live up to the potential of its source material.",/review/rw8670186/?ref_=tt_urv
261,11 November 2022,yourfriendmissminutes,9," The music makes so much more sense in context
","Wonderful stories with a fullness of dignity and respect for the cultures represented. Talokan is beautiful. Wakanda city and its people are impressive as always. Not a cheap film with tropes. Explores the depths of a mother's love for her child (and her willingness to protect innocents) as well as a ruler's responsibility for her people. Shuri's arc of mourning was well-crafted. The silent tribute to Chadwick in the end echoed the silent Marvel intro tribute. Overall, you can tell a lot of care and attention to detail was pured into this film. Great film, dare I say it's one of the best of the Marvel Cinematic Universe.",/review/rw8670186/?ref_=tt_urv
262,16 November 2022,leetheodore,6," Decently dull plot
","The movie started pretty well, with an emotional tribute to Boseman, but it lingered with long dialogues and pointless expositions. It was surprisingly dull, and I was just waiting for action. Don't get me wrong, the acting by Bassettt (Queen Ramonda) and Gurira (Okoye) were so good to watch. But the character development was lackluster and seemed to be the most genius person ever. She was more of a plot device and I wasn't sure why she was there at all.",/review/rw8670186/?ref_=tt_urv
263,1 December 2022,jdjj-80425,2," Nearly A Walk Out of the Theater Bad Sequel!
","Wakanda Forever had many gaps & was centered around the rituals for too long rather than using that time to better support the storyline itself. The 1st movie though had a good balance and the story was great! The decent acting performances in Wakanda Forever (in particular Namor, Ramonda, M'Baku and Okoye) were wasted by an incredibly poor script for the Riri character! I felt like the primary focus of the movie became lost as the movie progressed after a very slow and boring start which could have been forgiven if the storyline didn't continue to worsen. The 1st Black Panther movie was amazing, but Wakanda Forever was an utter disappointment! I'd regret watching this movie if it was completely free! I have never seen such a horrible Marvel film in my lifetime! The action scenes saved me from walking out of the theater! I'm judging this movie for what it is & not the unfortunate tragedy of the main character's before the sequel was filmed.",/review/rw8670186/?ref_=tt_urv
264,13 November 2022,TRIDENT1745,7," A Good Movie... With Quite a Few Flaws
","This was a pretty good movie and wrapped up phase 4 pretty well. The idea of the Avatar style water world was executed quite well on screen, while the movie paid a good amount of respect to the original.",/review/rw8670186/?ref_=tt_urv
